date,channel_grouping,spend,revenue,spend_share_of_total,day_of_week,is_weekend,spend_lag_1,spend_lag_7,spend_lag_14,spend_rolling_mean_7d,revenue_rolling_mean_7d,spend_rolling_mean_14d,revenue_rolling_mean_14d,spend_rolling_mean_30d,revenue_rolling_mean_30d
2026-06-05,Prospecting_Brand,58.339999,0.0,0.5224789403324472,Friday,False,62.269999999999996,58.370000000000005,235.470001,56.33428571428572,69.47142857142858,107.97571435714283,82.47928571428572,173.84433333333334,140.443
2024-01-01,Prospecting_DPA,0.0,0.0,0.0,Monday,False,,,,,,,,,
2024-01-02,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,,,,,,,,
2024-01-03,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,,,,,,,,
2024-01-04,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,,,0.0,0.0,,,,
2024-01-05,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,,,0.0,0.0,,,,
2024-01-06,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,,,0.0,0.0,,,,
2024-01-07,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,,,0.0,0.0,,,,
2024-01-08,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,,0.0,0.0,0.0,0.0,,
2024-01-09,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,,0.0,0.0,0.0,0.0,,
2024-01-10,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,,0.0,0.0,0.0,0.0,,
2024-01-11,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,,0.0,0.0,0.0,0.0,,
2024-01-12,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,,0.0,0.0,0.0,0.0,,
2024-01-13,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,,0.0,0.0,0.0,0.0,,
2024-01-14,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,,0.0,0.0,0.0,0.0,,
2024-01-15,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-16,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-06,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-07,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-08,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-12,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-14,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-15,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-16,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-17,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-22,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-09,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-23,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-06,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-07,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-13,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-14,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-20,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-21,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-09,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-22,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06,Prospecting_DPA,0.0,0.0,0.0,Saturday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07,Prospecting_DPA,0.0,0.0,0.0,Sunday,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,Prospecting_DPA,0.0,0.0,0.0,Monday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,Prospecting_DPA,0.0,0.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,Prospecting_DPA,0.0,0.0,0.0,Wednesday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,Prospecting_DPA,0.0,0.0,0.0,Thursday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,Prospecting_DPA,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
