date,platform,spend,revenue,spend_share_of_total,day_of_week,is_weekend,spend_lag_1,spend_lag_7,spend_lag_14,spend_rolling_mean_7d,revenue_rolling_mean_7d,spend_rolling_mean_14d,revenue_rolling_mean_14d,spend_rolling_mean_30d,revenue_rolling_mean_30d
2025-07-19,Google Ads,928.789053,2044.41,0.8309236521361077,Saturday,True,827.587938,699.002269,888.879845,784.0490301428572,1898.5657142857144,759.6116384999999,1841.7935714285716,753.0825435,1954.9936666666665
2025-07-20,Google Ads,973.862981,1994.74,0.8231499946663955,Sunday,True,928.789053,888.647699,913.878163,816.8757135714286,1977.857142857143,762.4622962142857,1891.5200000000002,762.3785735999999,1964.6886666666667
2025-07-21,Google Ads,872.028408,1270.67,0.7957999935330582,Monday,False,973.862981,809.656549,737.563658,829.0493252857142,1827.9599999999998,766.7469260714287,1922.0750000000003,772.8345432666666,1988.931
2025-07-22,Google Ads,843.285382,1686.14,0.8079416652211832,Tuesday,False,872.028408,703.199181,707.173784,837.9595908571428,1750.8785714285714,776.3515510714286,1893.0585714285714,780.9925430999999,1971.2259999999999
2025-07-23,Google Ads,922.839496,1465.3700000000001,0.8249438277344429,Wednesday,False,843.285382,833.356432,640.359871,857.9719052857142,1734.9114285714284,786.0738080714285,1863.0892857142858,786.3434982666666,1947.7853333333333
2025-07-24,Google Ads,831.504557,1762.3700000000001,0.8581372259625385,Thursday,False,922.839496,726.893143,613.563151,870.7552001428572,1692.0328571428574,806.2509241428571,1808.5471428571432,787.4651721000001,1883.487
2025-07-25,Google Ads,820.326365,2294.09,0.8607954908786082,Friday,False,831.504557,827.587938,644.801256,885.6996878571429,1712.9157142857146,821.8181674285714,1808.484285714286,789.5392699666667,1870.8596666666667
2025-07-26,Google Ads,808.935932,1922.33,0.8868589687353748,Saturday,True,820.326365,928.789053,699.002269,884.6623202857144,1788.2557142857145,834.3556752142857,1843.4107142857144,789.0652458999999,1885.2259999999999
2025-07-27,Google Ads,1106.555715,2331.36,0.8989695244893352,Sunday,True,808.935932,973.862981,888.647699,867.5404458571428,1770.8157142857142,842.2080797142859,1874.3364285714285,784.8225316333334,1846.2026666666668
2025-07-28,Google Ads,1190.507713,3194.72,0.888997391004087,Monday,False,1106.555715,872.028408,809.656549,886.4965507142858,1818.9042857142856,857.772938,1823.4321428571427,795.0050176333334,1833.7530000000002
2025-07-29,Google Ads,1012.430294,1457.88,0.8963920761970248,Tuesday,False,1190.507713,843.285382,703.199181,931.9935942857144,2093.7685714285717,884.9765925714286,1922.3235714285715,810.6619906,1859.9226666666666
2025-07-30,Google Ads,943.708439,1931.79,0.887495838001959,Wednesday,False,1012.430294,922.839496,833.356432,956.1571531428572,2061.1600000000003,907.0645292142857,1898.0357142857142,816.1056715666666,1845.7266666666667
2025-07-31,Google Ads,876.971817,2663.44,0.8854975494521771,Thursday,False,943.708439,831.504557,726.893143,959.1384307142856,2127.7914285714287,914.9468154285714,1909.912142857143,825.8829013,1836.105
2025-08-01,Google Ads,903.152151,2223.86,0.8824394001512993,Friday,False,876.971817,820.326365,827.587938,965.6337535714285,2256.5157142857142,925.6667207142857,1984.7157142857143,832.6641076666667,1874.1163333333336
2025-08-02,Google Ads,954.10531,2462.8,0.8915244732290968,Saturday,True,903.152151,808.935932,928.789053,977.4660087142856,2246.4828571428575,931.0641645,2017.3692857142855,837.7138865,1911.5926666666667
2025-08-03,Google Ads,1072.4988720000001,2785.15,0.8987830901610064,Sunday,True,954.10531,1106.555715,973.862981,998.2044912857143,2323.692857142857,932.8724685714286,2047.2542857142857,844.2212416666666,1935.1636666666668
2025-08-04,Google Ads,966.469469,2090.64,0.8679178571814307,Monday,False,1072.4988720000001,1190.507713,872.028408,993.3392279999999,2388.52,939.9178893571428,2103.7121428571427,856.5355141333333,1975.8743333333334
2025-08-05,Google Ads,817.178637,2566.24,0.8474155799189433,Tuesday,False,966.469469,1012.430294,843.285382,961.3337645714286,2230.7942857142857,946.6636794285714,2162.281428571429,859.1218349333333,2000.621
2025-08-06,Google Ads,864.87151,2123.66,0.8764569473945655,Wednesday,False,817.178637,943.708439,922.839496,933.4406707142858,2389.1314285714284,944.7989119285713,2225.1457142857143,855.8985174000001,2033.93
2025-08-07,Google Ads,756.869355,1893.68,0.8610383271936032,Thursday,False,864.87151,876.971817,831.504557,922.1782522857144,2416.5414285714287,940.6583415000001,2272.1664285714282,860.1421124666667,2048.822
2025-08-08,Google Ads,704.027168,1994.65,0.8671917520318306,Friday,False,756.869355,903.152151,820.326365,905.0207577142858,2306.575714285714,935.3272556428572,2281.5457142857144,861.7986314999999,2041.7543333333335
2025-08-09,Google Ads,827.508994,1279.3,0.9039674721890247,Saturday,True,704.027168,954.10531,808.935932,876.5743315714286,2273.8314285714287,927.0201701428571,2260.157142857143,863.9208747333333,2033.9440000000002
2025-08-10,Google Ads,844.970692,1884.49,0.8965865598103845,Sunday,True,827.508994,1072.4988720000001,1106.555715,858.4891435714287,2104.7599999999998,928.3468174285714,2214.2264285714286,871.0524028333333,2017.8123333333335
2025-08-11,Google Ads,836.604825,1706.03,0.8919742848260787,Monday,False,844.970692,966.469469,1190.507713,825.9851178571429,1976.0942857142857,909.6621729285715,2182.307142857143,877.7247173666667,2020.4579999999999
2025-08-12,Google Ads,954.744775,2220.65,0.927770068992314,Tuesday,False,836.604825,817.178637,1012.430294,807.4330258571428,1921.1499999999999,884.3833952142858,2075.972142857143,882.3114692333334,2027.68
2025-08-13,Google Ads,1065.052084,1275.08,0.8974965775536428,Wednesday,False,954.744775,864.87151,943.708439,827.0853312857142,1871.78,880.263001,2130.4557142857143,884.5147051,2000.2343333333333
2025-08-14,Google Ads,974.243013,1750.8700000000001,0.9170183076278605,Thursday,False,1065.052084,756.869355,876.971817,855.682556142857,1750.554285714286,888.9304042142857,2083.547857142857,893.0278896,1982.3956666666668
2025-08-15,Google Ads,1027.949455,1958.49,0.9126786401579143,Friday,False,974.243013,704.027168,903.152151,886.7359358571429,1730.152857142857,895.8783467857144,2018.3642857142856,902.062684,1980.8276666666668
2025-08-16,Google Ads,948.6353760000001,2060.2799999999997,0.9151629471082477,Saturday,True,1027.949455,827.508994,954.10531,933.0105482857143,1724.9871428571428,904.7924399285714,1999.4092857142857,908.5491181,1987.26
2025-08-17,Google Ads,1080.698689,2034.6,0.8935465380458154,Sunday,True,948.6353760000001,844.970692,1072.4988720000001,950.3143171428572,1836.5557142857144,904.4017303571428,1970.657857142857,915.9405258666666,2002.0629999999999
2025-08-18,Google Ads,1143.538572,1961.87,0.8943757179146757,Monday,False,1080.698689,836.604825,966.469469,983.9897452857142,1858.0,904.9874315714286,1917.047142857143,924.3775509,2010.9926666666665
2025-08-19,Google Ads,1050.055986,2197.75,0.8907944261902686,Tuesday,False,1143.538572,954.744775,817.178637,1027.8374234285714,1894.5485714285714,917.6352246428571,1907.8492857142858,931.5358682000001,2008.2413333333332
2025-08-20,Google Ads,853.784642,953.19,0.8492795181980269,Wednesday,False,1050.055986,1065.052084,864.87151,1041.4533107142856,1891.2771428571427,934.269321,1881.5285714285715,934.0756350333334,2015.0083333333334
2025-08-21,Google Ads,776.9287360000001,1535.28,0.8771137807038077,Thursday,False,853.784642,974.243013,756.869355,1011.2722475714287,1845.2928571428572,933.4774018571428,1797.9235714285714,933.4675095,2004.4256666666668
2025-08-22,Google Ads,857.323453,1778.11,0.8826161851939718,Friday,False,776.9287360000001,1027.949455,704.027168,983.0844937142857,1814.4942857142855,934.9102147857144,1772.3235714285713,931.2556213,1999.3970000000002
2025-08-23,Google Ads,976.811483,2087.4,0.8946868501995815,Saturday,True,857.323453,948.6353760000001,827.508994,958.7093505714286,1788.7257142857143,945.8599494285714,1756.8564285714285,929.0717532,2009.8216666666667
2025-08-24,Google Ads,1083.331606,2898.11,0.9133625097082089,Sunday,True,976.811483,1080.698689,844.970692,962.7345087142857,1792.6,956.5244129285715,1814.577857142857,933.9153173999999,2020.656
2025-08-25,Google Ads,947.436171,2065.77,0.8695136840071732,Monday,False,1083.331606,1143.538572,836.604825,963.1106397142856,1915.9585714285713,973.5501925,1886.9792857142857,942.6821587666667,2040.79
2025-08-26,Google Ads,826.219397,1466.18,0.8706124499306592,Tuesday,False,947.436171,1050.055986,954.744775,935.096011,1930.8014285714287,981.4667172142856,1912.6749999999997,947.2988334,2045.5713333333333
2025-08-27,Google Ads,809.840826,1250.98,0.8654079560296951,Wednesday,False,826.219397,853.784642,1065.052084,903.1193554285713,1826.2914285714287,972.2863330714287,1858.7842857142857,937.9542894666666,2016.732
2025-08-28,Google Ads,599.706316,1410.87,0.8087131119519722,Thursday,False,809.840826,776.9287360000001,974.243013,896.8416674285714,1868.8328571428572,954.0569575000001,1857.062857142857,925.2653932333334,1951.9406666666664
2025-08-29,Google Ads,816.49957,1846.43,0.879744802114259,Friday,False,599.706316,857.323453,1027.949455,871.5241788571428,1851.06,927.3043362857143,1832.777142857143,911.5079272999999,1950.3736666666666
2025-08-30,Google Ads,804.092855,1869.44,0.8874287558530632,Saturday,True,816.49957,976.811483,948.6353760000001,865.6921955714286,1860.82,912.2007730714286,1824.7728571428572,907.2676316666667,1947.5283333333332
2025-08-31,Google Ads,747.4468899999999,2305.07,0.8626276124486454,Sunday,True,804.092855,1083.331606,1080.698689,841.0181058571428,1829.6828571428573,901.8763072857143,1811.1414285714286,904.8383329333333,1921.0616666666667
2025-09-01,Google Ads,925.984075,2380.96,0.8782560617130608,Monday,False,747.4468899999999,947.436171,1143.538572,793.034575,1744.962857142857,878.0726073571428,1830.4607142857144,899.6481575666666,1923.7686666666668
2025-09-02,Google Ads,930.266306,2181.03,0.8747985607676093,Tuesday,False,925.984075,826.219397,1050.055986,789.9699898571428,1789.99,862.5330004285714,1860.3957142857143,898.7107830666666,1921.0406666666668
2025-09-03,Google Ads,848.529648,2188.31,0.8735843547972789,Wednesday,False,930.266306,809.840826,853.784642,804.833834,1892.1114285714284,853.9765947142857,1859.2014285714288,893.9696975333334,1900.9033333333332
2025-09-04,Google Ads,852.254852,1858.49,0.8640974352363343,Thursday,False,848.529648,599.706316,776.9287360000001,810.3608085714285,2026.0157142857145,853.601238,1947.4242857142856,890.0383701666667,1904.1589999999999
2025-09-05,Google Ads,923.154819,2232.49,0.9008015896959803,Friday,False,852.254852,816.49957,857.323453,846.4391708571428,2089.9614285714288,858.9816748571428,1970.5107142857144,891.2075773333333,1880.5673333333334
2025-09-06,Google Ads,972.120343,2361.5,0.8902687297356603,Saturday,True,923.154819,804.092855,976.811483,861.6756349999999,2145.112857142857,863.6839152857143,2002.9664285714284,893.1503543,1884.195
2025-09-07,Google Ads,941.102257,2342.76,0.8812872989545228,Sunday,True,972.120343,747.4468899999999,1083.331606,885.6795618571429,2215.407142857143,863.3488338571427,2022.5449999999998,900.3253872333333,1899.789
2025-09-08,Google Ads,1036.600866,2802.84,0.8799810718827236,Monday,False,941.102257,925.984075,947.436171,913.3446142857143,2220.7914285714287,853.1895946428571,1982.8771428571429,908.2278901999999,1911.3926666666666
2025-09-09,Google Ads,850.319938,1921.11,0.8668066543069304,Tuesday,False,1036.600866,930.266306,826.219397,929.147013,2281.06,859.5585014285714,2035.525,915.1976192666666,1962.1773333333333
2025-09-10,Google Ads,648.38,1289.24,0.8265830358784525,Wednesday,False,850.319938,848.529648,809.840826,917.7261032857142,2243.9285714285716,861.279968642857,2068.02,915.3759274666667,1963.3980000000001
2025-09-11,Google Ads,624.13,1063.99,0.8116969255579254,Thursday,False,648.38,852.254852,599.706316,889.1332964285714,2115.4900000000002,849.7470525,2070.752857142857,909.1017666333333,1949.5049999999999
2025-09-12,Google Ads,1002.734207,2097.26,0.8707508390729353,Friday,False,624.13,923.154819,816.49957,856.5440318571428,2001.99,851.4916013571428,2045.9757142857143,898.0812741333334,1910.9496666666669
2025-09-13,Google Ads,986.577503,2619.41,0.8804738042708794,Saturday,True,1002.734207,972.120343,804.092855,867.9125158571429,1982.6714285714286,864.7940754285713,2063.8921428571425,896.0040115666667,1938.3556666666666
2025-09-14,Google Ads,935.714419,1912.87,0.8591516214239011,Sunday,True,986.577503,941.102257,747.4468899999999,869.9778244285715,2019.5157142857145,877.8286931428572,2117.4614285714283,896.4151612333334,1967.307
2025-09-15,Google Ads,914.385144,2734.11,0.8553128395700459,Monday,False,935.714419,1036.600866,925.984075,869.2081332857142,1958.1028571428574,891.2763737857142,2089.447142857143,893.3406600333333,1965.7863333333335
2025-09-16,Google Ads,982.942235,3039.09,0.8547827472633638,Tuesday,False,914.385144,850.319938,930.266306,851.7487444285714,1948.2842857142857,890.4478787142856,2114.672142857143,892.1989856333333,1988.2473333333335
2025-09-17,Google Ads,968.392594,2260.81,0.8511900306876744,Wednesday,False,982.942235,648.38,848.529648,870.694786857143,2107.9957142857143,894.2104450714286,2175.962142857143,888.9404371666666,2021.7303333333334
2025-09-18,Google Ads,869.000061,2680.75,0.8435255382886256,Thursday,False,968.392594,624.13,852.254852,916.4108717142857,2246.7914285714287,902.7720840714285,2181.1407142857142,883.1022379,2031.695
2025-09-19,Google Ads,896.157453,2199.5099999999998,0.8454096641212178,Friday,False,869.000061,1002.734207,923.154819,951.392309,2477.7571428571428,903.9681704285714,2239.8735714285713,877.0670404,2047.7949999999998
2025-09-20,Google Ads,763.794328,2453.93,0.8590604093876371,Saturday,True,896.157453,986.577503,972.120343,936.1670584285714,2492.3642857142854,902.0397871428571,2237.5178571428573,878.4794674333334,2089.339
2025-09-21,Google Ads,895.471579,2796.33,0.855967335739181,Sunday,True,763.794328,935.714419,941.102257,904.3408905714285,2468.7242857142855,887.1593574999999,2244.12,878.0416538333334,2119.960666666667
2025-09-22,Google Ads,976.954429,2903.26,0.8751684608786946,Monday,False,895.471579,914.385144,1036.600866,898.5919134285715,2594.932857142857,883.9000233571429,2276.5178571428573,879.3132580333332,2153.9013333333332
2025-09-23,Google Ads,912.1584780000001,1822.92,0.8424628118075602,Tuesday,False,976.954429,982.942235,850.319938,907.5303827142858,2619.097142857143,879.6395635714285,2283.690714285714,879.3180229000001,2181.0966666666664
2025-09-24,Google Ads,1074.6329799999999,3473.94,0.8716352493141779,Wednesday,False,912.1584780000001,968.392594,648.38,897.4184174285714,2445.358571428572,884.0566021428571,2276.677142857143,873.6122519666667,2145.257
2025-09-25,Google Ads,1125.525556,3779.24,0.8651795658902861,Thursday,False,1074.6329799999999,869.000061,624.13,912.5956154285715,2618.662857142857,914.5032435714285,2432.727142857143,877.8521456,2192.1960000000004
2025-09-26,Google Ads,1318.969845,3552.29,0.9021312291084775,Friday,False,1125.525556,896.157453,1002.734207,949.2421147142858,2775.5899999999997,950.3172118571429,2626.6735714285714,887.8290175666666,2269.2980000000002
2025-09-27,Google Ads,1377.955743,4633.92,0.9147368800585247,Saturday,True,1318.969845,763.794328,986.577503,1009.6438850000001,2968.844285714286,972.9054717142857,2730.6042857142857,904.7999848666666,2346.008333333333
2025-09-28,Google Ads,1416.359899,3815.28,0.9096782842453612,Sunday,True,1377.955743,895.471579,935.714419,1097.3812300000002,3280.2714285714287,1000.8610602857143,2874.4978571428574,930.7416324333334,2453.443333333333
2025-09-29,Google Ads,1397.737711,3618.72,0.9051194629876649,Monday,False,1416.359899,976.954429,914.385144,1171.793847142857,3425.835714285714,1035.1928802857144,3010.384285714286,950.7369767333333,2519.0716666666663
2025-09-30,Google Ads,1345.52665,4285.82,0.9046003377712776,Tuesday,False,1397.737711,912.1584780000001,982.942235,1231.9057445714286,3528.0442857142853,1069.7180636428573,3073.5707142857145,970.5251386,2577.381
2025-10-01,Google Ads,1795.83539,5132.13,0.9217422480158514,Wednesday,False,1345.52665,1074.6329799999999,968.392594,1293.8154834285713,3879.887142857143,1095.6169504285715,3162.6228571428574,990.4611306,2643.4060000000004
2025-10-02,Google Ads,2279.417935,2574.95,0.9341386995490212,Thursday,False,1795.83539,1125.525556,869.000061,1396.8443991428571,4116.771428571428,1154.7200072857142,3367.717142857143,1019.4561744333333,2735.1116666666667
2025-10-03,Google Ads,1871.2194829999999,5008.93,0.931961353248063,Friday,False,2279.417935,1318.969845,896.157453,1561.6861675714285,3944.73,1255.464141142857,3360.16,1064.4278954,2748.2423333333336
2025-10-04,Google Ads,2068.095548,4188.5199999999995,0.9423970469725145,Saturday,True,1871.2194829999999,1377.955743,763.794328,1640.578973,4152.821428571428,1325.111429,3560.832857142857,1098.5175565666666,2842.263
2025-10-05,Google Ads,2070.012984,4726.16,0.9332189128164877,Sunday,True,2068.095548,1416.359899,895.471579,1739.1703737142855,4089.1928571428575,1418.2758018571428,3684.7321428571427,1139.0455797666666,2919.9306666666666
2025-10-06,Google Ads,2039.5803039999998,5006.67,0.9344341244050196,Monday,False,2070.012984,1397.737711,976.954429,1832.5493858571429,4219.318571428571,1502.1716165,3822.5771428571425,1177.2741852666668,3003.053
2025-10-07,Google Ads,2006.774887,3228.21,0.9309005936540746,Tuesday,False,2039.5803039999998,1345.52665,912.1584780000001,1924.2411848571428,4417.597142857143,1578.0734647142856,3972.820714285714,1212.8561839666665,3091.2253333333333
2025-10-08,Google Ads,1886.5842,5035.87,0.9284443255021372,Wednesday,False,2006.774887,1795.83539,1074.6329799999999,2018.7052187142856,4266.51,1656.2603510714287,4073.1985714285715,1248.3786049666667,3120.740333333333
2025-10-09,Google Ads,1999.544054,3392.4,0.9273058330290234,Thursday,False,1886.5842,2279.417935,1125.525556,2031.6693344285716,4252.7585714285715,1714.2568667857142,4184.765,1276.7113827666667,3195.174666666667
2025-10-10,Google Ads,2147.1385,4650.75,0.9340711018478579,Friday,False,1999.544054,1871.2194829999999,1318.969845,1991.6873514285712,4369.5371428571425,1776.6867594999999,4157.1335714285715,1315.0188533,3244.2176666666664
2025-10-11,Google Ads,1831.5364829999999,3419.06,0.9326746088945128,Saturday,True,2147.1385,2068.095548,1377.955743,2031.1043538571428,4318.368571428572,1835.8416634285713,4235.595,1364.9774699666668,3356.2679999999996
2025-10-12,Google Ads,1929.740955,2917.92,0.9311125470354329,Sunday,True,1831.5364829999999,2070.012984,1416.359899,1997.3102017142858,4208.4457142857145,1868.2402877142856,4148.819285714286,1405.2243527333333,3434.7703333333334
2025-10-13,Google Ads,2143.240631,5214.13,0.9341748718696468,Monday,False,1929.740955,2039.5803039999998,1397.737711,1977.2713404285714,3950.1257142857144,1904.9103631428572,4084.722142857143,1436.1245776666665,3462.1256666666663
2025-10-14,Google Ads,1907.726814,4216.29,0.9264331958781296,Tuesday,False,2143.240631,2006.774887,1345.52665,1992.0799585714287,3979.7628571428577,1958.1605717142859,4198.679999999999,1474.6800152666665,3548.616333333333
2025-10-15,Google Ads,1537.46706,3974.42,0.9113578102038292,Wednesday,False,1907.726814,1886.5842,1795.83539,1977.930233857143,4120.9171428571435,1998.3177262857141,4193.713571428571,1507.0804284333333,3625.397
2025-10-16,Google Ads,2018.227811,3513.46,0.9178945497785886,Thursday,False,1537.46706,1999.544054,2279.417935,1928.0563567142856,3969.281428571429,1979.8628455714284,4111.0199999999995,1527.8498256333332,3666.7406666666666
2025-10-17,Google Ads,1847.731847,4148.13,0.9220946497570102,Friday,False,2018.227811,2147.1385,1871.2194829999999,1930.725464857143,3986.5757142857146,1961.2064081428573,4178.056428571429,1562.3593448333334,3682.553
2025-10-18,Google Ads,1707.123897,4359.57,0.9217961088791639,Saturday,True,1847.731847,1831.5364829999999,2068.095548,1887.953085857143,3914.772857142857,1959.5287198571427,4116.5707142857145,1591.6706532666665,3745.463666666667
2025-10-19,Google Ads,1730.730448,4829.29,0.9114334216821196,Sunday,True,1707.123897,1929.740955,2070.012984,1870.1798592857144,4049.131428571429,1933.7450305,4128.788571428571,1619.6081144666668,3801.4243333333334
2025-10-20,Google Ads,1490.620584,3932.15,0.9026620832211059,Monday,False,1730.730448,2143.240631,2039.5803039999998,1841.749786857143,4322.184285714286,1909.5105636428573,4136.155,1647.4272143,3889.0836666666664
2025-10-21,Google Ads,1344.96568,3413.23,0.8915467071562495,Tuesday,False,1490.620584,1907.726814,2006.774887,1748.5183515714284,4139.044285714286,1870.2991550714285,4059.4035714285715,1671.6547561666666,3938.3576666666663
2025-10-22,Google Ads,1411.407029,3704.42,0.900392143194831,Wednesday,False,1344.96568,1537.46706,1886.5842,1668.1239038571427,4024.3214285714284,1823.027068857143,4072.619285714286,1686.6378928666668,3958.9210000000003
2025-10-23,Google Ads,1333.230592,3963.4700000000003,0.8983606300043172,Thursday,False,1411.407029,2018.227811,1999.544054,1650.115328,3985.75,1789.0858423571428,3977.5157142857142,1701.1196462,3985.6263333333336
2025-10-24,Google Ads,1249.30107,2237.54,0.907328127793524,Friday,False,1333.230592,1847.731847,2147.1385,1552.2585824285713,4050.037142857143,1741.4920236428572,4018.3064285714286,1715.1553833333335,4056.9780000000005
2025-10-25,Google Ads,1325.315725,3617.08,0.9167955474433935,Saturday,True,1249.30107,1707.123897,1831.5364829999999,1466.7684714285715,3777.095714285714,1677.360778642857,3845.934285714286,1720.9776529999997,4015.764666666667
2025-10-26,Google Ads,1652.706081,5404.5599999999995,0.9229302722038099,Sunday,True,1325.315725,1730.730448,1929.740955,1412.2244468571428,3671.0257142857145,1641.2021530714285,3860.0785714285716,1727.6373253,4010.3593333333333
2025-10-27,Google Ads,1498.950741,5073.3,0.9140608237681596,Monday,False,1652.706081,1490.620584,2143.240631,1401.0781087142857,3753.2071428571426,1621.413947785714,4037.695714285714,1738.7618665,4072.101666666667
2025-10-28,Google Ads,1387.603788,3859.69,0.9158473498027103,Tuesday,False,1498.950741,1344.96568,1907.726814,1402.268131142857,3916.2285714285713,1575.393241357143,4027.636428571429,1742.7950331,4086.747666666667
2025-10-29,Google Ads,1407.894663,4182.19,0.9067953333848773,Wednesday,False,1387.603788,1411.407029,1537.46706,1408.3592894285716,3980.0085714285715,1538.2415966428573,4002.165,1741.8364960666668,4088.2280000000005
2025-10-30,Google Ads,1343.0621469999999,3789.93,0.9040523734515039,Thursday,False,1407.894663,1333.230592,2018.227811,1407.8575228571428,4048.2614285714285,1528.9864254285715,4017.0057142857145,1742.1750611333334,4107.010333333334
2025-10-31,Google Ads,1397.689469,3556.23,0.9147365162438335,Friday,False,1343.0621469999999,1249.30107,1847.731847,1409.2620307142859,4023.4700000000003,1480.7603065714286,4036.753571428572,1742.0929110333334,4090.480666666667
2025-11-01,Google Ads,1676.275779,5747.88,0.9331847235461241,Saturday,True,1397.689469,1325.315725,1707.123897,1430.4603734285715,4211.854285714286,1448.6144224285715,3994.4749999999995,1728.8213803333335,4037.950666666666
2025-11-02,Google Ads,1782.918195,6333.55,0.9176685391746856,Sunday,True,1676.275779,1652.706081,1730.730448,1480.5975240000002,4516.254285714285,1446.4109854285714,4093.64,1708.7166418000002,4143.715
2025-11-03,Google Ads,2785.081582,10494.36,0.9480736385739149,Monday,False,1782.918195,1498.950741,1490.620584,1499.1992545714286,4648.967142857143,1450.1386816428571,4201.087142857143,1705.7732655333334,4187.869000000001
2025-11-04,Google Ads,2136.066895,5849.76,0.9356334154504802,Tuesday,False,2785.081582,1387.603788,1344.96568,1682.9322318571428,5423.404285714286,1542.6001815000002,4669.816428571428,1729.6727999999998,4398.063666666667
2025-11-05,Google Ads,1551.427577,4723.8,0.9087781929510648,Wednesday,False,2136.066895,1407.894663,1411.407029,1789.8555328571426,5707.7,1599.107411142857,4843.854285714285,1731.8745970333332,4435.517000000001
2025-11-06,Google Ads,1414.526087,6983.3099999999995,0.8395580450429595,Thursday,False,1551.427577,1343.0621469999999,1333.230592,1810.3602348571428,5785.072857142857,1609.1088788571428,4916.667142857143,1715.6028394666669,4426.088
2025-11-07,Google Ads,1195.857055,7049.75,0.807996753140435,Friday,False,1414.526087,1397.689469,1249.30107,1820.569369142857,6241.270000000001,1614.9156999285713,5132.37,1695.8612128,4551.258000000001
2025-11-08,Google Ads,942.951064,6470.6,0.8037968903064577,Saturday,True,1195.857055,1676.275779,1325.315725,1791.736167142857,6740.344285714286,1611.0982702857143,5476.0992857142855,1672.8369746333333,4618.387333333334
2025-11-09,Google Ads,771.416463,5982.97,0.7267596528794501,Sunday,True,942.951064,1782.918195,1652.706081,1686.9754935714284,6843.590000000001,1583.7865087857142,5679.922142857143,1637.6172083,4720.994
2025-11-10,Google Ads,918.187962,6504.2,0.5807831659552013,Monday,False,771.416463,2785.081582,1498.950741,1542.4752461428573,6793.507142857144,1520.837250357143,5721.237142857143,1591.7598070666668,4765.401333333332
2025-11-11,Google Ads,904.157746,7258.91,0.581120166866537,Tuesday,False,918.187962,2136.066895,1387.603788,1275.7761575714285,6223.484285714286,1479.3541947142858,5823.444285714286,1561.3148563666666,4868.239333333333
2025-11-12,Google Ads,1126.405334,5399.67,0.6313346159285952,Wednesday,False,904.157746,1551.427577,1407.894663,1099.7891362857142,6424.791428571429,1444.8223345714284,6066.245714285715,1527.1287493999998,5012.939
2025-11-13,Google Ads,1918.583904,6907.05,0.7427752341190482,Thursday,False,1126.405334,1414.526087,1343.0621469999999,1039.071673,6521.344285714286,1424.7159539285715,6153.208571428571,1493.2342395,5019.123666666666
2025-11-14,Google Ads,1644.284905,5905.3,0.7218313839393931,Friday,False,1918.583904,1195.857055,1397.689469,1111.0799325714286,6510.449999999999,1465.8246508571428,6375.860000000001,1493.5961424999998,5108.815666666666
2025-11-15,Google Ads,1555.868929,6592.72,0.7274600392326908,Saturday,True,1644.284905,942.951064,1676.275779,1175.141054,6346.957142857143,1483.4386105714286,6543.6507142857145,1497.1567373333335,5173.178333333333
2025-11-16,Google Ads,2369.682855,8702.59,0.7453326226269948,Sunday,True,1555.868929,771.416463,1782.918195,1262.7007489999999,6364.402857142857,1474.8381212857144,6603.9964285714295,1481.7447746,5275.820333333333
2025-11-17,Google Ads,4682.892771,12569.43,0.8314894657679854,Monday,False,2369.682855,918.187962,2785.081582,1491.0245192857144,6752.92,1516.7498827142858,6773.213571428571,1499.1431415333334,5427.635666666667
2025-11-18,Google Ads,5249.576292,9168.289999999999,0.8464728969711627,Tuesday,False,4682.892771,904.157746,2136.066895,2028.8394920000003,7619.381428571428,1652.307824785714,6921.432857142857,1598.3354373333334,5701.297666666666
2025-11-19,Google Ads,4906.380773,10269.4,0.8376679132220458,Wednesday,False,5249.576292,1126.405334,1551.427577,2649.61357,7892.15,1874.7013531428572,7158.470714285714,1715.6302988,5845.931
2025-11-20,Google Ads,4503.79763,5789.46,0.8236648831861939,Thursday,False,4906.380773,1918.583904,1414.526087,3189.6100612857144,8587.825714285715,2114.3408671428574,7554.585,1829.4889717666665,6057.172666666666
2025-11-21,Google Ads,4300.798613999999,6126.63,0.8234946743563791,Friday,False,4503.79763,1644.284905,1195.857055,3558.926307857143,8428.17,2335.003120214286,7469.31,1934.7833700999997,6136.3803333333335
2025-11-22,Google Ads,4461.358221,5132.71,0.8292320599137004,Saturday,True,4300.798613999999,1555.868929,942.951064,3938.4282662857145,8459.788571428571,2556.7846601428573,7403.372857142857,2031.096422933333,6217.120666666667
2025-11-23,Google Ads,6168.927801,6655.26,0.8580423349328521,Sunday,True,4461.358221,2369.682855,771.416463,4353.498165142857,8251.215714285714,2808.0994570714283,7307.809285714286,2135.3673439,6256.095333333334
2025-11-24,Google Ads,3606.018367,7682.46,0.7777309700858035,Monday,False,6168.927801,4682.892771,918.187962,4896.247443142856,7958.739999999999,3193.635981214286,7355.83,2299.3549016,6403.352666666667
2025-11-25,Google Ads,5266.628262,7626.67,0.8432989648112896,Tuesday,False,3606.018367,5249.576292,904.157746,4742.408242571429,7260.601428571429,3385.6238672857144,7439.9914285714285,2375.3783229999995,6538.865333333334
2025-11-26,Google Ads,5982.368998,9418.28,0.8630090151219251,Wednesday,False,5266.628262,4906.380773,1126.405334,4744.844238285715,7040.370000000001,3697.2289041428567,7466.26,2495.8423957,6612.935666666666
