date,platform,series_type,observed,trend_classical,seasonal_classical,resid_classical,trend_stl,seasonal_stl,resid_stl
2024-09-25,Google Ads,revenue,1110.05,1952.8828571428567,-388.58234332953276,-454.25051381332395,2022.7674822290073,-672.5949025824084,-240.12257964659898
2024-09-26,Google Ads,revenue,1020.78,1932.0185714285712,-198.45254540248803,-712.7860260260833,2044.2970819178656,234.89070888188326,-1258.407790799749
2024-09-27,Google Ads,revenue,2341.86,1910.5214285714283,-26.064245145377217,457.4028165739491,2052.5864605550078,173.50117955578173,115.77235988921075
2024-09-28,Google Ads,revenue,3114.99,1881.1557142857139,233.36488277613253,1000.4694029381534,2055.527765924541,501.9361193927616,557.526114682697
2024-09-29,Google Ads,revenue,2178.74,1946.6642857142856,419.84359025912585,-187.76787597341166,2069.244144890529,142.04028736758002,-32.544432258109055
2024-09-30,Google Ads,revenue,1335.39,2391.924285714286,221.8255792962104,-1278.3598650104962,2089.849841450181,-277.3264328169159,-477.13340863326493
2024-10-01,Google Ads,revenue,2066.28,2424.215714285714,-261.9349184540707,-96.00079583164313,2114.521899099258,99.31082414678656,-147.55272324604448
2024-10-02,Google Ads,revenue,1568.61,2593.7271428571426,-388.58234332953276,-636.53479952761,2151.64159108771,-691.5053557236394,108.47376463592946
2024-10-03,Google Ads,revenue,4137.6,2622.697142857143,-198.45254540248803,1713.3554025453457,2197.401382595464,-209.88538698706273,2150.084004391599
2024-10-04,Google Ads,revenue,2567.9,2825.407142857143,-26.064245145377217,-231.44289771176554,2250.8941218025648,316.13358597210845,0.8722922253268734
2024-10-05,Google Ads,revenue,4301.57,2897.415714285714,233.36488277613253,1170.7894029381532,2318.8669165994584,489.29245632647815,1493.410627074063
2024-10-06,Google Ads,revenue,2381.53,2949.7271428571426,419.84359025912585,-988.0407331162683,2390.1931821194635,135.43794091912642,-144.10112303858978
2024-10-07,Google Ads,revenue,2754.36,2647.0671428571427,221.8255792962104,-114.53272215335298,2449.4085292289774,29.912174694544397,275.0392960764784
2024-10-08,Google Ads,revenue,2570.34,2517.415714285714,-261.9349184540707,314.859204168357,2501.2069207351465,51.28601910312338,17.847060161730496
2024-10-09,Google Ads,revenue,1934.79,2350.095714285714,-388.58234332953276,-26.72337095618144,2556.9391947179906,-505.44700788604496,-116.70218683194571
2024-10-10,Google Ads,revenue,2018.98,2411.482857142857,-198.45254540248803,-194.05031174036898,2617.9791492997138,-592.345578299783,-6.653570999930707
2024-10-11,Google Ads,revenue,1660.34,2478.97,-26.064245145377217,-792.5657548546227,2677.175873619933,307.3388048593024,-1324.1746784792356
2024-10-12,Google Ads,revenue,3130.33,2547.4728571428573,233.36488277613253,349.49226008101016,2733.2437912805876,357.3405098424328,39.74569887697953
2024-10-13,Google Ads,revenue,2811.24,2617.411428571428,419.84359025912585,-226.0150188305542,2784.808503986446,198.62153758009867,-172.19004156654455
2024-10-14,Google Ads,revenue,3226.77,2878.2485714285713,221.8255792962104,126.69584927521831,2822.678876985342,283.29033708247266,120.80078593218514
2024-10-15,Google Ads,revenue,3049.86,3114.0728571428567,-261.9349184540707,197.72206131121413,2842.8317864145497,-98.47550799497496,305.50372158042546
2024-10-16,Google Ads,revenue,2424.36,3037.114285714286,-388.58234332953276,-224.17194238475298,2844.3111895493,-388.1604572670945,-31.790732282205227
2024-10-17,Google Ads,revenue,3844.84,3099.3728571428574,-198.45254540248803,943.9196882596308,2830.21513488501,-504.87357919296284,1519.4984443079534
2024-10-18,Google Ads,revenue,3311.11,3093.5085714285715,-26.064245145377217,243.66567371680586,2814.069269880668,184.2436441051404,312.7970860141918
2024-10-19,Google Ads,revenue,2591.62,2968.908571428571,233.36488277613253,-610.6534542047037,2791.8744644167227,71.76828996935154,-272.0227543860742
2024-10-20,Google Ads,revenue,3247.05,3057.447142857143,419.84359025912585,-230.24073311626847,2753.890782452131,508.65495921319234,-15.495741665323294
2024-10-21,Google Ads,revenue,3185.7200000000003,2818.1471428571426,221.8255792962104,145.74727784664722,2709.5042038102765,450.0289686379851,26.18682755173859
2024-10-22,Google Ads,revenue,2177.66,2677.8771428571426,-261.9349184540707,-238.28222440307206,2662.546897336238,-241.18442100672098,-243.70247632951714
2024-10-23,Google Ads,revenue,3044.13,2673.1171428571424,-388.58234332953276,759.5952004723904,2605.381246710861,-445.4218804658851,884.170633755024
2024-10-24,Google Ads,revenue,2169.74,2524.845714285714,-198.45254540248803,-156.65316888322636,2553.515245536365,-489.8595472682782,106.084301731913
2024-10-25,Google Ads,revenue,2329.22,2431.284285714286,-26.064245145377217,-76.00004056890893,2525.695709166869,2.824208492769692,-199.29991765963905
2024-10-26,Google Ads,revenue,2558.3,2415.405714285714,233.36488277613253,-90.47059706184646,2518.525467585838,-47.11340914791091,86.88794156207268
2024-10-27,Google Ads,revenue,2209.15,2276.175714285714,419.84359025912585,-486.86930454483985,2522.7408940224104,909.6082687074147,-1223.199162729825
2024-10-28,Google Ads,revenue,2530.79,2284.5214285714283,221.8255792962104,24.442992132361297,2533.0571025550425,646.0949145097721,-648.3620170648146
2024-10-29,Google Ads,revenue,2066.5099999999998,2304.8614285714284,-261.9349184540707,23.583489882642084,2562.1537744883367,-388.13179868549406,-107.5119758028427
2024-10-30,Google Ads,revenue,2069.52,2277.1671428571426,-388.58234332953276,180.93520047239014,2624.0747124297036,-574.8158280135019,20.261115583798073
2024-10-31,Google Ads,revenue,2228.16,2610.177142857143,-198.45254540248803,-183.56459745465494,2714.6243248766714,-601.2199705146811,114.75564563800981
2024-11-01,Google Ads,revenue,2471.6,2893.742857142857,-26.064245145377217,-396.07861199747964,2826.438350292759,-441.5435930469423,86.70524275418347
2024-11-02,Google Ads,revenue,2364.44,3015.5514285714285,233.36488277613253,-884.4763113475609,2950.357533016288,79.66225610607607,-665.5797891223642
2024-11-03,Google Ads,revenue,4540.22,3047.4042857142854,419.84359025912585,1072.972124026589,3085.68211417348,1268.2129466399097,186.32493918661066
2024-11-04,Google Ads,revenue,4515.75,3110.24,221.8255792962104,1183.6844207037898,3237.1210418209903,770.2511719602152,508.3777862187944
2024-11-05,Google Ads,revenue,2919.17,3218.9585714285713,-261.9349184540707,-37.853652974500505,3413.994594849204,54.84492390486044,-549.6695187540645
2024-11-06,Google Ads,revenue,2292.4900000000002,3546.0585714285717,-388.58234332953276,-864.9862280990387,3616.2380947367583,-891.5234582942647,-432.2246364424932
2024-11-07,Google Ads,revenue,2668.01,3789.2328571428566,-198.45254540248803,-922.7703117403684,3848.471950908403,-943.5243089329804,-236.93764197542214
2024-11-08,Google Ads,revenue,3232.63,4000.174285714286,-26.064245145377217,-741.4800405689085,4137.124150443222,-982.6242796787981,78.13012923557653
2024-11-09,Google Ads,revenue,4654.14,4333.0828571428565,233.36488277613253,87.69226008101131,4493.33081022576,457.2597531218638,-296.45056334762285
2024-11-10,Google Ads,revenue,6242.44,4751.262857142857,419.84359025912585,1071.333552598017,4910.518193081806,1434.271847024014,-102.35004010582088
2024-11-11,Google Ads,revenue,5992.34,5155.6057142857135,221.8255792962104,614.9087064180762,5364.73801183053,868.0296533299482,-240.42766516047777
2024-11-12,Google Ads,revenue,5249.53,5514.860000000001,-261.9349184540707,-3.395081545930111,5832.977665263561,777.9158299813228,-1361.3634952448838
2024-11-13,Google Ads,revenue,5219.75,6138.084285714285,-388.58234332953276,-529.7519423847525,6326.771643038374,-1301.5414984615736,194.51985542319926
2024-11-14,Google Ads,revenue,5498.41,6295.379999999999,-198.45254540248803,-598.5174545975113,6895.954860253879,-1281.14562091898,-116.399239334899
2024-11-15,Google Ads,revenue,5747.41,6447.961428571428,-26.064245145377217,-674.4871834260508,7532.580146201565,-1679.218661697017,-105.9514845045478
2024-11-16,Google Ads,revenue,9016.71,7451.425714285714,233.36488277613253,1331.9194029381524,8181.54733087382,1281.0473892030802,-445.88472007690143
2024-11-17,Google Ads,revenue,7343.51,8011.484285714285,419.84359025912585,-1087.8178759734105,8840.350949118867,1458.791284197725,-2955.6322333165917
2024-11-18,Google Ads,revenue,7060.41,8659.199999999999,221.8255792962104,-1820.6155792962095,9521.263319248537,520.1438848226642,-2980.997204071202
2024-11-19,Google Ads,revenue,12273.78,8993.121428571429,-261.9349184540707,3542.5934898826426,10222.462891964313,1589.1910311884255,462.1260768472621
2024-11-20,Google Ads,revenue,9140.16,9903.587142857143,-388.58234332953276,-374.84479952761006,10930.947041378231,-1615.3755788202468,-175.41146255798412
2024-11-21,Google Ads,revenue,10032.42,11636.257142857143,-198.45254540248803,-1405.3845974546546,11587.320773259444,-1496.9893616516522,-57.9114116077908
2024-11-22,Google Ads,revenue,8084.86,13498.984285714285,-26.064245145377217,-5388.060040568908,12182.623658681216,-2618.8159275250678,-1478.9477311561477
2024-11-23,Google Ads,revenue,15389.97,14072.502857142857,233.36488277613253,1084.1022600810093,12735.251115007457,2039.3953156262592,615.3235693662828
2024-11-24,Google Ads,revenue,19472.2,15230.992857142857,419.84359025912585,3821.3635525980176,13287.515256770666,1368.683838625238,4816.000904604096
2024-11-25,Google Ads,revenue,20099.5,16596.42714285714,221.8255792962104,3281.2472778466486,13772.510614874198,80.19884546345267,6246.79053966235
2024-11-26,Google Ads,revenue,16288.41,19967.69714285714,-261.9349184540707,-3417.352224403071,14125.893305950021,2085.744899437074,76.77179461290507
2024-11-27,Google Ads,revenue,17249.59,19639.304285714283,-388.58234332953276,-2001.13194238475,14511.70853968018,-2383.563324851835,5121.444785171656
2024-11-28,Google Ads,revenue,19590.46,19305.815714285716,-198.45254540248803,483.0968311167709,14843.47038270471,-1561.8337900037563,6308.8234072990435
2024-11-29,Google Ads,revenue,31683.75,18669.57857142857,-26.064245145377217,13040.235673716807,15143.832640953147,-607.8732769735705,17147.79063602042
2024-11-30,Google Ads,revenue,13091.22,17921.952857142856,233.36488277613253,-5064.09773991899,15446.20789274339,2446.617258340859,-4801.60515108425
2024-12-01,Google Ads,revenue,17137.78,16817.752857142856,419.84359025912585,-99.81644740198266,15681.103441723371,1240.9343593695462,215.74219890708082
2024-12-02,Google Ads,revenue,15645.84,16375.628571428573,221.8255792962104,-951.6141507247835,15696.172536086839,-266.76559924542335,216.43306315858536
2024-12-03,Google Ads,revenue,11055.03,13550.762857142858,-261.9349184540707,-2233.7979386887864,15489.841025119507,591.3802047631715,-5026.191229882677
2024-12-04,Google Ads,revenue,9520.19,14155.238571428572,-388.58234332953276,-4246.466228099039,15215.19935403724,-2898.1885502085747,-2796.820803828665
2024-12-05,Google Ads,revenue,16495.59,13991.59,-198.45254540248803,2702.452545402488,14876.612971716655,-1454.1255849647048,3073.102613248051
2024-12-06,Google Ads,revenue,11909.69,12982.569999999998,-26.064245145377217,-1046.81575485462,14399.876451404703,799.3800803203,-3289.5665317250023
2024-12-07,Google Ads,revenue,17322.55,12814.75857142857,233.36488277613253,4274.426545795296,13981.347413194777,2970.211071810621,370.99151499460095
2024-12-08,Google Ads,revenue,15992.24,12706.232857142857,419.84359025912585,2866.163552598017,13657.084265678797,1004.1109909024954,1331.044743418708
2024-12-09,Google Ads,revenue,8582.7,11805.80857142857,221.8255792962104,-3444.9341507247796,13140.690387799186,-469.6955125240953,-4088.294875275091
2024-12-10,Google Ads,revenue,9880.35,11773.55,-261.9349184540707,-1631.2650815459283,12533.769598390281,-49.83476908311238,-2603.5848293071685
2024-12-11,Google Ads,revenue,8760.51,11179.702857142856,-388.58234332953276,-2030.6105138133235,11929.894292513707,-3175.801221463653,6.416928949945941
2024-12-12,Google Ads,revenue,10192.62,10716.927142857143,-198.45254540248803,-325.854597454654,11325.960599385224,-1108.4841002458559,-24.85649913936686
2024-12-13,Google Ads,revenue,11683.88,10412.484285714285,-26.064245145377217,1297.4599594310916,10718.863798565619,1017.6842768285571,-52.66807539417641
2024-12-14,Google Ads,revenue,13165.62,9992.204285714284,233.36488277613253,2940.050831509584,10108.756019990218,2955.642935205559,101.22104480422422
2024-12-15,Google Ads,revenue,12752.81,9309.797142857142,419.84359025912585,3023.169266883732,9498.229350791535,910.4489261070131,2344.131723101451
2024-12-16,Google Ads,revenue,6451.6,8485.064285714285,221.8255792962104,-2255.289865010495,8936.565193040415,-524.4670622243257,-1960.4981308160886
2024-12-17,Google Ads,revenue,6938.39,7501.032857142856,-261.9349184540707,-300.70793868878525,8487.96452025967,-1305.412138838944,-244.16238142072507
2024-12-18,Google Ads,revenue,3983.66,6538.41,-388.58234332953276,-2166.1676566704673,8025.118259662286,-2165.6070683264966,-1875.8511913357888
2024-12-19,Google Ads,revenue,4419.49,5672.2642857142855,-198.45254540248803,-1054.3217403117976,7529.362015843383,-319.986670089865,-2789.885345753519
2024-12-20,Google Ads,revenue,4795.66,5440.594285714285,-26.064245145377217,-618.8700405689084,7032.3521062220725,780.6768870934732,-3017.3689933155456
2024-12-21,Google Ads,revenue,6427.26,5171.78,233.36488277613253,1022.115117223868,6608.554410541493,2305.8242639073546,-2487.118674448847
2024-12-22,Google Ads,revenue,6689.79,5474.337142857142,419.84359025912585,795.6092668837323,6222.430254446724,597.3214190820482,-129.96167352877183
2024-12-23,Google Ads,revenue,4829.91,5776.881428571428,221.8255792962104,-1168.7970078676385,5859.46588685864,-845.5983832884601,-183.95750357018005
2024-12-24,Google Ads,revenue,5056.69,5828.76857142857,-261.9349184540707,-510.14365297449956,5570.261286894165,-719.7995252455717,206.22823835140662
2024-12-25,Google Ads,revenue,6101.56,5766.132857142857,-388.58234332953276,724.0094861866764,5303.223007794742,-1362.2754576893735,2160.612449894632
2024-12-26,Google Ads,revenue,6537.3,5448.657142857142,-198.45254540248803,1287.095402545346,5037.029045994018,66.256917505822,1434.0140365001598
2024-12-27,Google Ads,revenue,5158.87,5195.278571428572,-26.064245145377217,-10.344326283194814,4771.048406280424,376.85703699242424,10.96455672715092
2024-12-28,Google Ads,revenue,5988.81,4941.095714285714,233.36488277613253,814.3494029381537,4502.803873931898,1521.9185264647,-35.91240039659806
2024-12-29,Google Ads,revenue,4467.46,4460.674285714285,419.84359025912585,-413.05787597341117,4223.4139590929335,315.53097937738994,-71.48493847032296
2024-12-30,Google Ads,revenue,3056.26,4089.532857142857,221.8255792962104,-1255.0984364390674,3927.048733796044,-984.0875131950995,113.298779399056
2024-12-31,Google Ads,revenue,3277.41,3709.988571428571,-261.9349184540707,-170.64365297450047,3627.0551821838158,-383.1846902515206,33.5395080677049
2025-01-01,Google Ads,revenue,2738.61,3288.204285714286,-388.58234332953276,-161.01194238475313,3339.7299959638403,-654.9238835505452,53.80388758670506
2025-01-02,Google Ads,revenue,3939.31,3021.9900000000002,-198.45254540248803,1115.7725454024878,3079.169173590575,741.8125932040409,118.3282332053841
2025-01-03,Google Ads,revenue,2502.06,2756.8642857142854,-26.064245145377217,-228.74004056890826,2845.939886623316,57.30222187845718,-401.1821085017732
2025-01-04,Google Ads,revenue,3036.32,2637.2742857142853,233.36488277613253,165.68083150958236,2665.28270785859,845.9736935218324,-474.93640138042247
2025-01-05,Google Ads,revenue,2603.96,2885.4185714285713,419.84359025912585,-701.3021616876972,2561.4528672322904,249.25745779751443,-206.75032502980457
2025-01-06,Google Ads,revenue,1200.3799999999999,2688.8214285714284,221.8255792962104,-1710.267007867639,2533.25007867633,-769.8230275964053,-563.0470510799246
2025-01-07,Google Ads,revenue,2440.28,2810.8614285714284,-261.9349184540707,-108.64651011735748,2557.5835910352243,-34.15443135452852,-83.14915968069545
2025-01-08,Google Ads,revenue,4475.62,2902.904285714286,-388.58234332953276,1961.2980576152468,2608.154857811161,-489.14955630239047,2356.614698491229
2025-01-09,Google Ads,revenue,2563.13,3030.04,-198.45254540248803,-268.45745459751186,2665.403221724474,145.51771292059186,-247.7909346450656
2025-01-10,Google Ads,revenue,3356.34,3163.41,-26.064245145377217,218.9942451453775,2689.902299915383,8.065731610412946,658.3719684742041
2025-01-11,Google Ads,revenue,3680.62,3256.1757142857136,233.36488277613253,191.07940293815372,2670.935524971212,497.38307319276913,512.3014018360186
2025-01-12,Google Ads,revenue,3493.91,2833.6185714285707,419.84359025912585,240.4478383123033,2596.1296346170448,205.78428244657027,691.9960829363849
2025-01-13,Google Ads,revenue,2133.97,2639.912857142857,221.8255792962104,-727.7684364390675,2441.0223998180527,-473.89617309209723,166.84377327404445
2025-01-14,Google Ads,revenue,3089.64,2301.0985714285716,-261.9349184540707,1050.4763470254989,2228.691104132521,172.6059202631578,688.342975604321
2025-01-15,Google Ads,revenue,1517.72,1948.76,-388.58234332953276,-42.4576566704672,2007.6336959802072,-242.82674824898086,-247.08694773122625
2025-01-16,Google Ads,revenue,1207.19,1639.9214285714284,-198.45254540248803,-234.27888316894027,1773.6665258991964,-175.37217602500846,-391.10434987418785
2025-01-17,Google Ads,revenue,984.64,1518.6171428571427,-26.064245145377217,-507.9128977117654,1564.137332538096,64.63614437717823,-644.1334769152742
2025-01-18,Google Ads,revenue,1214.25,1191.4085714285711,233.36488277613253,-210.52345420470365,1402.8171949661314,240.45998919331407,-429.0271841594455
2025-01-19,Google Ads,revenue,1332.04,1170.7014285714286,419.84359025912585,-258.50501883055443,1289.6509460375253,104.12582289204198,-61.73676892956723
2025-01-20,Google Ads,revenue,1284.84,1130.46,221.8255792962104,-67.44557929621052,1222.0165259787298,-258.75359149928664,321.57706552055674
2025-01-21,Google Ads,revenue,799.18,1179.0942857142857,-261.9349184540707,-117.97936726021499,1190.2233823234512,346.9471172506203,-737.9904995740716
2025-01-22,Google Ads,revenue,1372.77,1170.1628571428569,-388.58234332953276,591.1894861866758,1179.5711517232062,-80.06160973936304,273.2604580161569
2025-01-23,Google Ads,revenue,925.5,1057.0485714285712,-198.45254540248803,66.9039739739168,1187.7242707893238,-341.1145363871274,78.89026559780359
2025-01-24,Google Ads,revenue,1325.08,1020.8857142857141,-26.064245145377217,330.25853085966304,1210.034478065889,108.98442739137363,6.061094542737237
2025-01-25,Google Ads,revenue,1151.73,1198.0471428571427,233.36488277613253,-279.6820256332752,1239.0046156861547,44.219181990828645,-131.49379767698338
2025-01-26,Google Ads,revenue,540.24,1225.235714285714,419.84359025912585,-1104.83930454484,1278.2326937041455,24.697878522788724,-762.6905722269343
2025-01-27,Google Ads,revenue,1031.7,1235.6771428571428,221.8255792962104,-425.8027221533532,1325.2697673910227,-146.88492358492428,-146.68484380609834
2025-01-28,Google Ads,revenue,2039.31,1315.9585714285715,-261.9349184540707,985.2863470254991,1373.5823087675276,352.5422730247042,313.1854182077682
2025-01-29,Google Ads,revenue,1563.09,1380.3442857142857,-388.58234332953276,571.328057615247,1430.4261995606528,-64.90507033740916,197.56887077675628
2025-01-30,Google Ads,revenue,998.59,1549.7357142857143,-198.45254540248803,-352.69316888322624,1494.9068876100494,-292.993024743085,-203.32386286696442
2025-01-31,Google Ads,revenue,1887.05,1604.1114285714284,-26.064245145377217,309.0028165739488,1554.6317757051488,141.9241272376318,190.49409705721928
2025-02-01,Google Ads,revenue,1602.43,1604.2514285714285,233.36488277613253,-235.18631134756097,1602.6145228632013,-14.455967382342896,14.271444519141596
2025-02-02,Google Ads,revenue,1725.98,1593.4699999999998,419.84359025912585,-287.33359025912563,1642.8926458249668,-15.63383003820092,98.72118421323398
2025-02-03,Google Ads,revenue,1412.33,1687.55,221.8255792962104,-497.04557929621046,1682.7960326206112,-91.85958409712185,-178.60644852348946
2025-02-04,Google Ads,revenue,2040.29,1723.31,-261.9349184540707,578.9149184540707,1727.841311192231,365.79248592332914,-53.343797115560164
2025-02-05,Google Ads,revenue,1487.62,1754.1271428571429,-388.58234332953276,122.07520047238978,1771.507811329567,-166.44852316841772,-117.4392881611493
2025-02-06,Google Ads,revenue,1657.15,1805.0557142857142,-198.45254540248803,50.546831116773916,1805.4195474067683,-184.24612604359024,35.97657863682207
2025-02-07,Google Ads,revenue,2137.37,1879.8499999999997,-26.064245145377217,283.58424514537745,1833.127527784188,53.67673425050763,250.56573796530415
2025-02-08,Google Ads,revenue,1818.15,1894.7871428571427,233.36488277613253,-310.00202563327514,1857.7830362810846,-12.527099041924172,-27.105937239160312
2025-02-09,Google Ads,revenue,2082.48,1897.0271428571425,419.84359025912585,-234.39073311626834,1878.632631922425,18.51860077601331,185.32876730156158
2025-02-10,Google Ads,revenue,1935.89,1940.215714285714,221.8255792962104,-226.15129358192436,1901.8398820766106,-14.370245227179888,48.4203631505693
2025-02-11,Google Ads,revenue,2144.85,1867.2985714285712,-261.9349184540707,539.4863470254994,1933.240587659639,370.45357272759526,-158.8441603872343
2025-02-12,Google Ads,revenue,1503.3,1946.6285714285714,-388.58234332953276,-54.74622809903866,1975.484298863964,-219.86342856928567,-252.32087029467857
2025-02-13,Google Ads,revenue,1959.47,1970.2742857142855,-198.45254540248803,187.64825968820256,2025.3765896234852,-29.94178941157533,-35.96480021190973
2025-02-14,Google Ads,revenue,1626.95,2065.345714285714,-26.064245145377217,-412.3314691403369,2071.638436918026,-72.83275143425244,-371.8556854837734
2025-02-15,Google Ads,revenue,2373.46,2145.9771428571426,233.36488277613253,-5.882025633275049,2108.202889223664,-41.783319725213275,307.0404305015495
2025-02-16,Google Ads,revenue,2248.0,2193.002857142857,419.84359025912585,-364.84644740198286,2133.0400686105163,-62.60836170945655,177.5682930989401
2025-02-17,Google Ads,revenue,2601.39,2232.3814285714284,221.8255792962104,147.18299213236108,2133.5005967995644,41.7779835215725,426.11141967886306
2025-02-18,Google Ads,revenue,2709.27,2237.7242857142855,-261.9349184540707,733.4806327397852,2095.2189869727576,305.7339513892401,308.3170616380021
2025-02-19,Google Ads,revenue,1832.48,2054.7985714285714,-388.58234332953276,166.26377190096133,2016.8488338234279,-112.0438044326939,-72.32502939073402
2025-02-20,Google Ads,revenue,2235.12,1905.1814285714283,-198.45254540248803,528.3911168310595,1916.2318037573802,79.47310664590279,239.41508959671705
2025-02-21,Google Ads,revenue,1664.35,1721.5785714285714,-26.064245145377217,-31.164326283194296,1814.6419447735977,-199.66680345607193,49.37485868247404
2025-02-22,Google Ads,revenue,1092.98,1594.4514285714286,233.36488277613253,-734.836311347561,1724.062193010116,-47.55024407596274,-583.5319489341532
2025-02-23,Google Ads,revenue,1200.68,1605.2885714285712,419.84359025912585,-824.4521616876971,1649.8896869912264,-167.78084475504647,-281.4288422361799
2025-02-24,Google Ads,revenue,1316.17,1519.4157142857143,221.8255792962104,-425.0712935819247,1600.8768050899484,108.91012439291734,-393.61692948286577
2025-02-25,Google Ads,revenue,1819.38,1475.22,-261.9349184540707,606.0949184540708,1581.0980483961498,211.53576742455868,26.746184179291504
2025-02-26,Google Ads,revenue,1908.34,1591.5771428571427,-388.58234332953276,705.3452004723899,1584.9723352352855,49.101562713721606,274.2661020509927
2025-02-27,Google Ads,revenue,1634.01,1807.8671428571424,-198.45254540248803,24.595402545345593,1591.319685855638,157.23441776153757,-114.54410361717555
2025-02-28,Google Ads,revenue,1354.98,1848.8042857142855,-26.064245145377217,-467.7600405689082,1587.0479442883723,-247.47218670106372,15.404242412691474
2025-03-01,Google Ads,revenue,1907.48,1785.0499999999997,233.36488277613253,-110.93488277613224,1575.4412417994342,-170.23014520183813,502.268903402404
2025-03-02,Google Ads,revenue,2714.71,1735.5685714285712,419.84359025912585,559.2978383123029,1562.6998306783184,-140.19236010781577,1292.2025294294972
2025-03-03,Google Ads,revenue,1602.73,1729.4471428571428,221.8255792962104,-348.5427221533532,1545.757314655023,133.0440014941733,-76.07131614919626
2025-03-04,Google Ads,revenue,1373.1,1722.6285714285714,-261.9349184540707,-87.59365297450074,1530.3988275193706,114.1726967617022,-271.4715242810728
2025-03-05,Google Ads,revenue,1561.97,1631.3057142857142,-388.58234332953276,319.2466290438186,1526.6802022175887,196.98365786593286,-161.69386008352149
2025-03-06,Google Ads,revenue,1591.16,1467.5214285714283,-198.45254540248803,322.0911168310598,1543.1585816133513,142.1932958495871,-94.19187746293824
2025-03-07,Google Ads,revenue,1307.25,1582.9642857142856,-26.064245145377217,-249.65004056890834,1606.0785087311733,-330.98452164840205,32.156012917228736
2025-03-08,Google Ads,revenue,1268.22,1681.2042857142856,233.36488277613253,-646.349168490418,1719.2746057138133,-199.98230514884395,-251.07230056496928
2025-03-09,Google Ads,revenue,1568.22,1825.5142857142855,419.84359025912585,-677.1378759734114,1852.197905588843,-9.970851881436865,-274.00705370740616
2025-03-10,Google Ads,revenue,2410.83,2013.948571428571,221.8255792962104,175.05584927521843,1986.9401210268118,192.15147845225744,231.73840052093078
2025-03-11,Google Ads,revenue,2060.78,2123.9442857142853,-261.9349184540707,198.77063273978558,2119.1564879879234,56.831286921090175,-115.20777490901332
2025-03-12,Google Ads,revenue,2572.14,2248.0142857142855,-388.58234332953276,712.7080576152471,2244.543191765832,234.08930406826948,93.50750416589835
2025-03-13,Google Ads,revenue,2910.2,2461.2942857142853,-198.45254540248803,647.3582596882026,2363.7736298643467,40.34557220445728,506.0807979311958
2025-03-14,Google Ads,revenue,2077.2200000000003,2501.0157142857142,-26.064245145377217,-397.73146914033674,2458.9026907707257,-479.95147106202967,98.26878029130421
2025-03-15,Google Ads,revenue,2136.71,2655.2057142857143,233.36488277613253,-751.8605970618468,2504.295505796938,-184.6090540845738,-182.976451712364
2025-03-16,Google Ads,revenue,3061.1800000000003,2668.637142857143,419.84359025912585,-27.300733116268418,2498.472940916932,186.75429555917268,375.95276352389556
2025-03-17,Google Ads,revenue,2688.88,2507.1057142857144,221.8255792962104,-40.05129358192468,2463.025064520147,232.5778804078268,-6.722944927973913
2025-03-18,Google Ads,revenue,3140.11,2405.921428571429,-261.9349184540707,996.123489882642,2408.179554525667,27.40667579905009,704.5237696752833
2025-03-19,Google Ads,revenue,2666.16,2406.4928571428572,-388.58234332953276,648.2494861866753,2340.336947367697,211.8316078066586,113.99144482564407
2025-03-20,Google Ads,revenue,1779.48,2306.652857142857,-198.45254540248803,-328.7203117403691,2260.685033473889,5.641557946052159,-486.846591419941
2025-03-21,Google Ads,revenue,1368.93,2231.4999999999995,-26.064245145377217,-836.5057548546223,2169.111738611356,-603.7836704524152,-196.39806815894076
2025-03-22,Google Ads,revenue,2140.71,1987.4442857142853,233.36488277613253,-80.09916849041784,2077.8614212917278,-107.83778858079278,170.68636728906495
2025-03-23,Google Ads,revenue,2362.3,1901.2542857142855,419.84359025912585,41.20212402658882,2007.9681357494023,271.65112596191716,82.68073828868046
2025-03-24,Google Ads,revenue,2162.81,1925.0314285714285,221.8255792962104,15.95299213236106,1967.6457170681817,302.1878802198671,-107.0235972880489
2025-03-25,Google Ads,revenue,1431.72,1921.807142857143,-261.9349184540707,-228.15222440307218,1956.3262273673658,16.208896972329477,-540.8151243396953
2025-03-26,Google Ads,revenue,2062.83,1913.3185714285717,-388.58234332953276,538.093771900961,1961.1079956915657,111.47608335936832,-9.754079050934024
2025-03-27,Google Ads,revenue,1945.92,1931.8357142857144,-198.45254540248803,212.5368311167737,1985.8226836199933,-63.1849090213374,23.28222540134425
2025-03-28,Google Ads,revenue,1346.3600000000001,1809.9257142857145,-26.064245145377217,-437.5014691403372,2038.2623683460768,-620.2350544534173,-71.6673138926592
2025-03-29,Google Ads,revenue,2081.29,2012.7757142857145,233.36488277613253,-164.85059706184703,2099.229618935278,108.79434238131165,-126.73396131658956
2025-03-30,Google Ads,revenue,2491.92,2043.3957142857143,419.84359025912585,28.680695455159878,2145.698170488417,202.3682993927531,143.8535301188299
2025-03-31,Google Ads,revenue,1309.44,2090.9885714285715,221.8255792962104,-1003.3741507247819,2170.333042365031,422.7452096519966,-1283.6382520170275
2025-04-01,Google Ads,revenue,2851.67,2109.5214285714287,-261.9349184540707,1004.0834898826421,2174.1298684695084,-141.3414552016682,818.88158673216
2025-04-02,Google Ads,revenue,2277.17,2138.7471428571425,-388.58234332953276,527.0052004723902,2172.0728531561563,-48.82928818655438,153.92643503039835
